Surface,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,upset,year
Hard,Carreno Busta P.,Shapovalov D.,14,16,2,1,Completed,0,2022
Hard,Paul T.,Nadal R.,31,2,2,1,Completed,1,2022
Hard,Moutet C.,Norrie C.,64,13,2,1,Completed,1,2022
Hard,Musetti L.,Ruud C.,23,4,2,1,Completed,1,2022
Hard,Tiafoe F.,De Minaur A.,21,25,2,0,Completed,0,2022
Hard,Alcaraz C.,Dimitrov G.,1,28,2,0,Completed,0,2022
Hard,Rune H.,Rublev A.,18,9,2,0,Completed,1,2022
Hard,Auger-Aliassime F.,Simon G.,8,188,2,0,Completed,0,2022
Hard,Djokovic N.,Khachanov K.,7,19,2,0,Completed,0,2022
Hard,Tsitsipas S.,Moutet C.,5,64,2,0,Completed,0,2022
Hard,Paul T.,Carreno Busta P.,31,14,2,0,Completed,1,2022
Hard,Auger-Aliassime F.,Tiafoe F.,8,21,2,0,Completed,0,2022
Hard,Djokovic N.,Musetti L.,7,23,2,0,Completed,0,2022
Hard,Tsitsipas S.,Paul T.,5,31,2,0,Completed,0,2022
Hard,Rune H.,Auger-Aliassime F.,18,8,2,0,Completed,1,2022
Hard,Djokovic N.,Tsitsipas S.,7,5,2,1,Completed,1,2022
Hard,Rune H.,Djokovic N.,18,7,2,1,Completed,1,2022
Hard,Ruud C.,Auger-Aliassime F.,4,6,2,0,Completed,0,2022
Hard,Fritz T.,Nadal R.,9,2,2,0,Completed,1,2022
Hard,Rublev A.,Medvedev D.,7,5,2,1,Completed,1,2022
Hard,Djokovic N.,Tsitsipas S.,8,3,2,0,Completed,1,2022
Hard,Auger-Aliassime F.,Nadal R.,6,2,2,0,Completed,1,2022
Hard,Ruud C.,Fritz T.,4,9,2,1,Completed,0,2022
Hard,Djokovic N.,Rublev A.,8,7,2,0,Completed,1,2022
Hard,Tsitsipas S.,Medvedev D.,3,5,2,1,Completed,0,2022
Hard,Nadal R.,Ruud C.,2,4,2,0,Completed,0,2022
Hard,Fritz T.,Auger-Aliassime F.,9,6,2,1,Completed,1,2022
Hard,Djokovic N.,Medvedev D.,8,5,2,1,Completed,1,2022
Hard,Rublev A.,Tsitsipas S.,7,3,2,1,Completed,1,2022
Hard,Djokovic N.,Fritz T.,8,9,2,0,Completed,0,2022
Hard,Ruud C.,Rublev A.,4,7,2,0,Completed,0,2022
Hard,Djokovic N.,Ruud C.,8,4,2,0,Completed,1,2022
Hard,Basilashvili N.,Arnaboldi A.,40,267,2,1,Completed,0,2021
Hard,Celikbilek A.,Zuk K.,309,262,2,0,Completed,1,2021
Hard,Ruusuvuori E.,Vesely J.,87,67,2,0,Completed,1,2021
Hard,Bublik A.,Caruso S.,49,76,2,0,Completed,0,2021
Hard,Goffin D.,Herbert P.H.,16,83,2,1,Completed,0,2021
Hard,Travaglia S.,Kecmanovic M.,75,42,2,1,Completed,1,2021
Hard,Struff J.L.,Kotov P.,37,269,2,0,Completed,0,2021
Hard,Lamasine T.,Gerasimov E.,271,78,2,0,Completed,1,2021
Hard,Andreev A.,Ilhan M.,564,571,2,0,Completed,0,2021
Hard,Grenier H.,Molcan A.,250,313,2,0,Completed,0,2021
Hard,Berrettini M.,Kirkin E.,10,446,2,0,Completed,0,2021
Hard,Chardy J.,Albot R.,72,85,2,0,Completed,0,2021
Hard,De Minaur A.,Jaziri M.,23,249,2,0,Completed,0,2021
Hard,Fognini F.,Vrbensky M.,17,311,2,0,Completed,0,2021
Hard,De Minaur A.,Andreev A.,23,564,2,0,Completed,0,2021
Hard,Basilashvili N.,Celikbilek A.,40,309,2,0,Completed,0,2021
Hard,Travaglia S.,Ruusuvuori E.,75,87,2,0,Completed,0,2021
Hard,Goffin D.,Kuhn N.,16,253,2,0,Completed,0,2021
Hard,Chardy J.,Fognini F.,72,17,2,1,Completed,1,2021
Hard,Bublik A.,Lamasine T.,49,271,2,0,Completed,0,2021
Hard,Berrettini M.,Kuzmanov D.,10,298,2,0,Completed,0,2021
Hard,Goffin D.,Travaglia S.,16,75,2,0,Completed,0,2021
Hard,Chardy J.,Struff J.L.,72,37,2,1,Completed,1,2021
Hard,Bublik A.,Berrettini M.,49,10,2,0,Completed,1,2021
Hard,De Minaur A.,Basilashvili N.,23,40,2,0,Completed,0,2021
Hard,De Minaur A.,Goffin D.,23,16,2,1,Completed,1,2021
Hard,Bublik A.,Chardy J.,49,72,2,1,Completed,0,2021
Hard,Monteiro T.,Bellucci T.,84,281,2,0,Completed,0,2021
Hard,Paul T.,Nam J.S.,52,268,2,0,Completed,0,2021
Hard,Mager G.,Harrison R.,101,481,2,1,Completed,0,2021
Hard,Korda S.,Kwon S.W.,119,95,2,0,Completed,1,2021
Hard,Querrey S.,Mcdonald M.,56,194,2,0,Completed,0,2021
Hard,Harrison C.,Etcheverry T.,280,256,2,0,Completed,1,2021
Hard,Galan D.E.,Martin A.,115,100,2,0,Completed,1,2021
Hard,Quiroz R.,Rubin N.,293,251,2,0,Completed,1,2021
Hard,Fratangelo B.,King K.,274,304,2,0,Completed,0,2021
Hard,Norrie C.,Aragone J.C.,74,299,2,0,Completed,0,2021
Hard,Karlovic I.,Andujar P.,148,59,2,1,Completed,1,2021
Hard,Tiafoe F.,Young D.,62,327,2,0,Completed,0,2021
Hard,Mager G.,Querrey S.,101,56,2,0,Completed,1,2021
Hard,Harrison C.,Garin C.,280,22,2,0,Completed,1,2021
Hard,Korda S.,Paul T.,119,52,2,1,Completed,1,2021
Hard,Isner J.,Monteiro T.,25,84,2,0,Completed,0,2021
Hard,Hurkacz H.,Galan D.E.,35,115,2,0,Completed,0,2021
Hard,Tiafoe F.,Fratangelo B.,62,274,2,1,Completed,0,2021
Hard,Quiroz R.,Karlovic I.,293,148,2,0,Completed,1,2021
Hard,Norrie C.,Mannarino A.,74,34,2,0,Completed,1,2021
Hard,Harrison C.,Mager G.,280,101,2,0,Completed,1,2021
Hard,Hurkacz H.,Quiroz R.,35,293,2,0,Completed,0,2021
Hard,Korda S.,Isner J.,119,25,2,1,Completed,1,2021
Hard,Norrie C.,Tiafoe F.,74,62,2,1,Completed,1,2021
Hard,Hurkacz H.,Harrison C.,35,280,2,0,Completed,0,2021
Hard,Korda S.,Norrie C.,119,74,2,0,Completed,1,2021
Hard,Hurkacz H.,Korda S.,35,119,2,0,Completed,0,2021
Hard,Vukic A.,Lu Y.,195,1008,2,0,Completed,0,2021
Hard,Majchrzak K.,Djere L.,109,56,2,0,Completed,1,2021
Hard,Bedene A.,Uchiyama Y.,58,106,2,0,Completed,0,2021
Hard,O Connell C.,Koepfer D.,121,68,2,1,Completed,1,2021
Hard,Purcell M.,Gombos N.,238,89,2,0,Completed,1,2021
Hard,Kwon S.W.,Martin A.,97,102,2,1,Completed,0,2021
Hard,Travaglia S.,Carballes Baena R.,71,98,2,1,Completed,0,2021
Hard,Anderson K.,Lopez F.,82,63,2,0,Completed,1,2021
Hard,Caruso S.,Seppi A.,76,107,2,0,Completed,0,2021
Hard,Sandgren T.,Smith J.P.,50,318,2,1,Completed,0,2021
Hard,Herbert P.H.,Cressy M.,84,171,2,1,Completed,0,2021
Hard,Cuevas P.,Andujar P.,70,59,2,0,Completed,1,2021
Hard,Sweeny D.,Nam J.S.,797,273,2,0,Completed,1,2021
Hard,Thompson J.,Mager G.,52,96,2,1,Completed,0,2021
Hard,Haase R.,Coppejans K.,198,178,2,0,Completed,1,2021
Hard,Querrey S.,Laaksonen H.,51,136,2,1,Completed,0,2021
Hard,Torpegaard M.,Martinez P.,193,87,2,0,Completed,1,2021
Hard,Ebden M.,Delbonis F.,320,77,2,0,Completed,1,2021
Hard,Vilella Martinez M.,Hanfmann Y.,188,101,2,0,Completed,1,2021
Hard,Stebe C.M.,Dellien H.,128,112,2,0,Completed,1,2021
Hard,Stakhovsky S.,Safiullin R.,201,182,2,1,Completed,1,2021
Hard,Monteiro T.,Fancutt T.,83,562,2,0,Completed,0,2021
Hard,Van De Zandschulp B.,Schoolkate T.,159,844,2,0,Completed,0,2021
Hard,Sinner J.,Vukic A.,36,195,2,0,Completed,0,2021
Hard,Caruso S.,Sandgren T.,76,50,2,1,Completed,1,2021
Hard,Bedene A.,Sweeny D.,58,797,2,0,Completed,0,2021
Hard,Hurkacz H.,Torpegaard M.,29,193,2,0,Completed,0,2021
Hard,Kecmanovic M.,Kwon S.W.,42,97,2,0,Completed,0,2021
Hard,Travaglia S.,Querrey S.,71,51,2,1,Completed,1,2021
Hard,Cuevas P.,Haase R.,70,198,2,0,Completed,0,2021
Hard,Thompson J.,Herbert P.H.,52,84,2,1,Completed,0,2021
Hard,Monteiro T.,Ebden M.,83,320,2,1,Completed,0,2021
Hard,Van De Zandschulp B.,Majchrzak K.,159,109,2,1,Completed,1,2021
Hard,Opelka R.,Stakhovsky S.,40,201,2,0,Completed,0,2021
Hard,Bublik A.,O Connell C.,45,121,2,1,Completed,0,2021
Hard,Vilella Martinez M.,Basilashvili N.,188,39,2,0,Completed,1,2021
Hard,Khachanov K.,Purcell M.,20,238,2,0,Completed,0,2021
Hard,Alcaraz C.,Goffin D.,146,14,2,0,Completed,1,2021
Hard,Anderson K.,Stebe C.M.,82,128,2,0,Completed,0,2021
Hard,Thompson J.,Vilella Martinez M.,52,188,2,0,Completed,0,2021
Hard,Monteiro T.,Alcaraz C.,83,146,2,0,Completed,0,2021
Hard,Khachanov K.,Anderson K.,20,82,2,0,Completed,0,2021
Hard,Sinner J.,Bedene A.,36,58,2,0,Completed,0,2021
Hard,Van De Zandschulp B.,Opelka R.,159,40,2,0,Completed,1,2021
Hard,Kecmanovic M.,Caruso S.,42,76,2,1,Completed,0,2021
Hard,Travaglia S.,Bublik A.,71,45,2,0,Completed,1,2021
Hard,Hurkacz H.,Cuevas P.,29,70,2,0,Completed,0,2021
Hard,Monteiro T.,Thompson J.,83,52,2,0,Completed,1,2021
Hard,Sinner J.,Kecmanovic M.,36,42,2,0,Completed,0,2021
Hard,Khachanov K.,Van De Zandschulp B.,20,159,2,1,Completed,0,2021
Hard,Travaglia S.,Hurkacz H.,71,29,2,1,Completed,1,2021
Hard,Travaglia S.,Monteiro T.,71,83,2,0,Completed,0,2021
Hard,Sinner J.,Khachanov K.,36,20,2,1,Completed,1,2021
Hard,Sinner J.,Travaglia S.,36,71,2,0,Completed,0,2021
Hard,Moutet C.,Tiafoe F.,80,62,2,1,Completed,1,2021
Hard,Gerasimov E.,Harris L.,78,91,2,0,Completed,0,2021
Hard,Paul T.,Norrie C.,53,67,2,1,Completed,0,2021
Hard,Mcdonald M.,Gasquet R.,194,48,2,0,Completed,1,2021
Hard,Coria F.,Albot R.,92,85,2,0,Completed,1,2021
Hard,Kubler J.,Sonego L.,265,34,2,1,Completed,1,2021
Hard,Fucsovics M.,Cecchinato M.,55,79,2,0,Completed,0,2021
Hard,Sousa P.,Tu L.,108,10000,2,0,Completed,0,2021
Hard,Ramos-Vinolas A.,Mott B.,46,481,2,0,Completed,0,2021
Hard,Bolt A.,Kokkinakis T.,174,266,2,1,Completed,0,2021
Hard,Berankis R.,Nagal S.,72,139,2,0,Completed,0,2021
Hard,Chardy J.,Cilic M.,66,43,2,1,Completed,1,2021
Hard,Bourchier H.,Polmans M.,324,125,2,0,Completed,1,2021
Hard,Mannarino A.,Ymer M.,35,95,2,0,Completed,0,2021
Hard,Giron M.,Mmoh M.,73,177,2,0,Completed,0,2021
Hard,Duckworth J.,Machac T.,105,197,2,0,Completed,0,2021
Hard,Kukushkin M.,Londero J.I.,90,81,2,1,Completed,1,2021
Hard,Popyrin A.,Gojo B.,114,226,2,1,Completed,0,2021
Hard,Sugita Y.,Halys Q.,104,206,2,1,Completed,0,2021
Hard,Vesely J.,Ferreira Silva F.,69,184,2,0,Completed,0,2021
Hard,Kyrgios N.,Muller A.,47,209,2,1,Completed,0,2021
Hard,Harris A.,Daniel T.,232,117,2,1,Completed,1,2021
Hard,Simon G.,Ymer E.,64,204,2,0,Completed,0,2021
Hard,Ruusuvuori E.,Troicki V.,86,202,2,0,Completed,0,2021
Hard,Berankis R.,Kubler J.,72,265,2,0,Completed,0,2021
Hard,Gerasimov E.,Fucsovics M.,78,55,2,1,Completed,1,2021
Hard,Giron M.,Mannarino A.,73,35,2,0,Completed,1,2021
Hard,Evans D.,Sousa P.,33,108,2,0,Completed,0,2021
Hard,Bolt A.,Mcdonald M.,174,194,2,1,Completed,0,2021
Hard,Popyrin A.,Paul T.,114,53,2,0,Completed,1,2021
Hard,Wawrinka S.,Kukushkin M.,18,90,2,1,Completed,0,2021
Hard,Duckworth J.,Humbert U.,105,32,2,0,Completed,1,2021
Hard,Vesely J.,Ruud C.,69,27,2,1,Completed,1,2021
Hard,Chardy J.,Simon G.,66,64,2,0,Completed,1,2021
Hard,Coric B.,Ruusuvuori E.,25,86,2,0,Completed,0,2021
Hard,Kyrgios N.,Bourchier H.,47,324,2,0,Completed,0,2021
Hard,Auger-Aliassime F.,Sugita Y.,21,104,2,0,Completed,0,2021
Hard,Fritz T.,Coria F.,30,92,2,0,Completed,0,2021
Hard,Dimitrov G.,Harris A.,19,232,2,0,Completed,0,2021
Hard,Moutet C.,Ramos-Vinolas A.,80,46,2,0,Completed,1,2021
Hard,Coric B.,Kyrgios N.,25,47,2,0,Completed,0,2021
Hard,Evans D.,Giron M.,33,73,2,0,Completed,0,2021
Hard,Chardy J.,Fritz T.,66,30,2,0,Completed,1,2021
Hard,Moutet C.,Duckworth J.,80,105,2,0,Completed,0,2021
Hard,Vesely J.,Berankis R.,69,72,2,0,Completed,0,2021
Hard,Wawrinka S.,Bolt A.,18,174,2,1,Completed,0,2021
Hard,Auger-Aliassime F.,Gerasimov E.,21,78,2,1,Completed,0,2021
Hard,Dimitrov G.,Popyrin A.,19,114,2,1,Completed,0,2021
Hard,Evans D.,Coric B.,33,25,2,0,Completed,1,2021
Hard,Moutet C.,Dimitrov G.,80,19,2,0,Completed,1,2021
Hard,Evans D.,Chardy J.,33,66,2,0,Completed,0,2021
Hard,Auger-Aliassime F.,Moutet C.,21,80,2,0,Completed,0,2021
Hard,Evans D.,Auger-Aliassime F.,33,21,2,0,Completed,1,2021
Hard,Raonic M.,Coria F.,14,92,3,0,Completed,0,2021
Hard,Mannarino A.,Novak D.,36,98,3,0,Completed,0,2021
Hard,Ruusuvuori E.,Monfils G.,86,11,3,2,Completed,1,2021
Hard,Moutet C.,Millman J.,71,39,3,2,Completed,1,2021
Hard,Opelka R.,Lu Y.,38,1009,3,0,Completed,0,2021
Hard,Wawrinka S.,Sousa P.,18,107,3,0,Completed,0,2021
Hard,Bolt A.,Gombos N.,166,89,3,1,Completed,1,2021
Hard,Martinez P.,Nishioka Y.,87,58,3,1,Completed,1,2021
Hard,Fritz T.,Ramos-Vinolas A.,31,46,3,1,Completed,0,2021
Hard,Fucsovics M.,Polmans M.,55,126,3,2,Completed,0,2021
Hard,Thiem D.,Kukushkin M.,3,90,3,0,Completed,0,2021
Hard,Karatsev A.,Mager G.,114,96,3,0,Completed,1,2021
Hard,Kecmanovic M.,Majchrzak K.,41,109,3,0,Completed,0,2021
Hard,Zverev A.,Giron M.,7,75,3,1,Completed,0,2021
Hard,Bublik A.,Bedene A.,45,57,3,1,Completed,0,2021
Hard,Gerasimov E.,Paire B.,79,29,3,1,Completed,1,2021
Hard,Duckworth J.,Dzumhur D.,105,120,3,0,Completed,0,2021
Hard,Vesely J.,Coppejans K.,68,178,3,2,Completed,0,2021
Hard,Humbert U.,Uchiyama Y.,34,106,3,1,Completed,0,2021
Hard,Muller A.,Londero J.I.,210,83,3,1,Completed,1,2021
Hard,Carreno Busta P.,Nishikori K.,16,42,3,0,Completed,0,2021
Hard,Tiafoe F.,Travaglia S.,64,60,3,0,Completed,1,2021
Hard,Dimitrov G.,Cilic M.,21,43,3,0,Completed,0,2021
Hard,Koepfer D.,Dellien H.,70,112,3,0,Completed,0,2021
Hard,Lajovic D.,Stakhovsky S.,27,200,3,2,Completed,0,2021
Hard,Auger-Aliassime F.,Stebe C.M.,19,129,3,0,Completed,0,2021
Hard,Schwartzman D.,Ymer E.,9,205,3,1,Completed,0,2021
Hard,Kyrgios N.,Ferreira Silva F.,47,185,3,0,Completed,0,2021
Hard,Cressy M.,Daniel T.,172,118,3,0,Completed,1,2021
Hard,Djokovic N.,Chardy J.,1,61,3,0,Completed,0,2021
Hard,Shapovalov D.,Sinner J.,12,32,3,2,Completed,0,2021
Hard,Harris L.,Torpegaard M.,91,188,3,1,Completed,0,2021
Hard,Mcdonald M.,Cecchinato M.,192,82,3,1,Completed,1,2021
Hard,Monteiro T.,Martin A.,74,103,3,0,Completed,0,2021
Hard,O Connell C.,Struff J.L.,121,37,3,0,Completed,1,2021
Hard,Coric B.,Pella G.,25,44,3,0,Completed,0,2021
Hard,Alcaraz C.,Van De Zandschulp B.,141,151,3,0,Completed,0,2021
Hard,Ymer M.,Hurkacz H.,95,30,3,2,Completed,1,2021
Hard,Rublev A.,Hanfmann Y.,8,102,3,0,Completed,0,2021
Hard,Popyrin A.,Goffin D.,113,15,3,2,Completed,1,2021
Hard,Khachanov K.,Vukic A.,20,196,3,1,Completed,0,2021
Hard,Albot R.,Bautista Agut R.,85,13,3,1,Completed,1,2021
Hard,Cuevas P.,Seppi A.,72,108,3,1,Completed,0,2021
Hard,Krajinovic F.,Haase R.,33,197,3,1,Completed,0,2021
Hard,Andujar P.,Halys Q.,59,207,3,0,Completed,0,2021
Hard,Berankis R.,Nagal S.,73,144,3,0,Completed,0,2021
Hard,Medvedev D.,Pospisil V.,4,63,3,0,Completed,0,2021
Hard,Lopez F.,Tu L.,65,10000,3,1,Completed,0,2021
Hard,Sonego L.,Querrey S.,35,52,3,0,Completed,0,2021
Hard,Paul T.,Basilashvili N.,53,40,3,0,Completed,1,2021
Hard,Nadal R.,Djere L.,2,56,3,0,Completed,0,2021
Hard,Caruso S.,Laaksonen H.,78,139,3,0,Completed,0,2021
Hard,Mmoh M.,Troicki V.,177,202,3,2,Completed,0,2021
Hard,De Minaur A.,Sandgren T.,23,51,3,0,Completed,0,2021
Hard,Carballes Baena R.,Balazs A.,99,94,3,1,Completed,1,2021
Hard,Norrie C.,Evans D.,69,26,3,1,Completed,1,2021
Hard,Fognini F.,Herbert P.H.,17,84,3,0,Completed,0,2021
Hard,Kokkinakis T.,Kwon S.W.,267,97,3,0,Completed,1,2021
Hard,Berrettini M.,Anderson K.,10,81,3,0,Completed,0,2021
Hard,Safiullin R.,Ivashka I.,183,110,3,0,Completed,1,2021
Hard,Tsitsipas S.,Simon G.,6,66,3,0,Completed,0,2021
Hard,Karatsev A.,Gerasimov E.,114,79,3,0,Completed,1,2021
Hard,Fucsovics M.,Wawrinka S.,55,18,3,2,Completed,1,2021
Hard,Martinez P.,Ruusuvuori E.,87,86,3,1,Completed,1,2021
Hard,Auger-Aliassime F.,Duckworth J.,19,105,3,0,Completed,0,2021
Hard,Schwartzman D.,Muller A.,9,210,3,0,Completed,0,2021
Hard,Raonic M.,Moutet C.,14,71,3,1,Completed,0,2021
Hard,Djokovic N.,Tiafoe F.,1,64,3,1,Completed,0,2021
Hard,Thiem D.,Koepfer D.,3,70,3,0,Completed,0,2021
Hard,Lajovic D.,Bublik A.,27,45,3,1,Completed,0,2021
Hard,Fritz T.,Opelka R.,31,38,3,2,Completed,0,2021
Hard,Shapovalov D.,Tomic B.,12,233,3,0,Completed,0,2021
Hard,Mannarino A.,Kecmanovic M.,36,41,3,0,Completed,0,2021
Hard,Carreno Busta P.,Vesely J.,16,68,3,1,Completed,0,2021
Hard,Kyrgios N.,Humbert U.,47,34,3,2,Completed,1,2021
Hard,Zverev A.,Cressy M.,7,172,3,0,Completed,0,2021
Hard,Dimitrov G.,Bolt A.,21,166,3,0,Completed,0,2021
Hard,Lopez F.,Sonego L.,65,35,3,2,Completed,1,2021
Hard,Rublev A.,Monteiro T.,8,74,3,0,Completed,0,2021
Hard,Harris L.,Popyrin A.,91,113,3,2,Completed,0,2021
Hard,Ymer M.,Alcaraz C.,95,141,3,1,Completed,0,2021
Hard,Ruud C.,Paul T.,28,53,3,1,Completed,0,2021
Hard,Khachanov K.,Berankis R.,20,73,3,0,Completed,0,2021
Hard,Krajinovic F.,Andujar P.,33,59,3,1,Completed,0,2021
Hard,Tsitsipas S.,Kokkinakis T.,6,267,3,2,Completed,0,2021
Hard,Berrettini M.,Machac T.,10,199,3,1,Completed,0,2021
Hard,Mcdonald M.,Coric B.,192,25,3,1,Completed,1,2021
Hard,Albot R.,O Connell C.,85,121,3,0,Completed,0,2021
Hard,Fognini F.,Caruso S.,17,78,3,2,Completed,0,2021
Hard,Norrie C.,Safiullin R.,69,183,3,1,Completed,0,2021
Hard,De Minaur A.,Cuevas P.,23,72,3,0,Completed,0,2021
Hard,Medvedev D.,Carballes Baena R.,4,99,3,0,Completed,0,2021
Hard,Nadal R.,Mmoh M.,2,177,3,0,Completed,0,2021
Hard,Zverev A.,Mannarino A.,7,36,3,0,Completed,0,2021
Hard,Lajovic D.,Martinez P.,27,87,3,1,Completed,0,2021
Hard,Karatsev A.,Schwartzman D.,114,9,3,0,Completed,1,2021
Hard,Raonic M.,Fucsovics M.,14,55,3,1,Completed,0,2021
Hard,Auger-Aliassime F.,Shapovalov D.,19,12,3,0,Completed,1,2021
Hard,Thiem D.,Kyrgios N.,3,47,3,2,Completed,0,2021
Hard,Djokovic N.,Fritz T.,1,31,3,2,Completed,0,2021
Hard,Ruud C.,Albot R.,28,85,3,1,Completed,0,2021
Hard,Mcdonald M.,Harris L.,192,91,3,0,Completed,1,2021
Hard,Medvedev D.,Krajinovic F.,4,33,3,2,Completed,0,2021
Hard,Tsitsipas S.,Ymer M.,6,95,3,0,Completed,0,2021
Hard,Rublev A.,Lopez F.,8,65,3,0,Completed,0,2021
Hard,Berrettini M.,Khachanov K.,10,20,3,0,Completed,0,2021
Hard,Fognini F.,De Minaur A.,17,23,3,0,Completed,0,2021
Hard,Nadal R.,Norrie C.,2,69,3,0,Completed,0,2021
Hard,Karatsev A.,Auger-Aliassime F.,114,19,3,2,Completed,1,2021
Hard,Dimitrov G.,Thiem D.,21,3,3,0,Completed,1,2021
Hard,Zverev A.,Lajovic D.,7,27,3,0,Completed,0,2021
Hard,Djokovic N.,Raonic M.,1,14,3,1,Completed,0,2021
Hard,Medvedev D.,Mcdonald M.,4,192,3,0,Completed,0,2021
Hard,Nadal R.,Fognini F.,2,17,3,0,Completed,0,2021
Hard,Karatsev A.,Dimitrov G.,114,21,3,1,Completed,1,2021
Hard,Djokovic N.,Zverev A.,1,7,3,1,Completed,0,2021
Hard,Medvedev D.,Rublev A.,4,8,3,0,Completed,0,2021
Hard,Tsitsipas S.,Nadal R.,6,2,3,2,Completed,1,2021
Hard,Djokovic N.,Karatsev A.,1,114,3,0,Completed,0,2021
Hard,Medvedev D.,Tsitsipas S.,4,6,3,0,Completed,0,2021
Hard,Djokovic N.,Medvedev D.,1,4,3,0,Completed,0,2021
Clay,Kovalik J.,Galan D.E.,128,116,2,1,Completed,1,2021
Clay,Jarry N.,Munar J.,1165,104,2,1,Completed,1,2021
Clay,Carballes Baena R.,Sousa J.,96,98,2,0,Completed,0,2021
Clay,Cecchinato M.,Dellien H.,87,112,2,1,Completed,0,2021
Clay,Coria F.,Koepfer D.,95,71,2,0,Completed,1,2021
Clay,Cerundolo J.M.,Seyboth Wild T.,335,119,2,0,Completed,1,2021
Clay,Bagnis F.,Kicker N.,130,10000,2,0,Completed,0,2021
Clay,Etcheverry T.,Martin A.,234,101,2,0,Completed,1,2021
Clay,Ramos-Vinolas A.,Londero J.I.,47,88,2,1,Completed,0,2021
Clay,Cerundolo F.,Mager G.,135,99,2,1,Completed,1,2021
Clay,Delbonis F.,Sousa P.,84,108,2,0,Completed,0,2021
Clay,Monteiro T.,Menezes J.,74,199,2,0,Completed,0,2021
Clay,Kovalik J.,Barrios M.,128,265,2,1,Completed,0,2021
Clay,Coria F.,Cerundolo F.,95,135,2,1,Completed,0,2021
Clay,Bagnis F.,Delbonis F.,130,84,2,0,Completed,1,2021
Clay,Paire B.,Jarry N.,29,1165,2,0,Completed,0,2021
Clay,Monteiro T.,Carballes Baena R.,74,96,2,0,Completed,0,2021
Clay,Cerundolo J.M.,Kecmanovic M.,335,41,2,1,Completed,1,2021
Clay,Schwartzman D.,Cecchinato M.,9,87,2,0,Completed,0,2021
Clay,Ramos-Vinolas A.,Etcheverry T.,47,234,2,1,Completed,0,2021
Clay,Cerundolo J.M.,Monteiro T.,335,74,2,1,Completed,1,2021
Clay,Coria F.,Paire B.,95,29,2,0,Completed,1,2021
Clay,Bagnis F.,Kovalik J.,130,128,2,0,Completed,1,2021
Clay,Ramos-Vinolas A.,Schwartzman D.,47,9,2,1,Completed,1,2021
Clay,Cerundolo J.M.,Coria F.,335,95,2,1,Completed,1,2021
Clay,Ramos-Vinolas A.,Bagnis F.,47,130,2,1,Completed,0,2021
Clay,Cerundolo J.M.,Ramos-Vinolas A.,335,47,2,1,Completed,1,2021
Hard,Humbert U.,Gombos N.,32,93,2,0,Completed,0,2021
Hard,Sonego L.,Gaston H.,36,162,2,1,Completed,0,2021
Hard,Korda S.,Tsonga J.W.,92,66,2,0,Completed,1,2021
Hard,Griekspoor T.,Giron M.,160,78,2,1,Completed,1,2021
Hard,Gojowczyk P.,Struff J.L.,144,37,2,0,Completed,1,2021
Hard,Bonzi B.,Pouille L.,125,79,2,0,Completed,1,2021
Hard,Vesely J.,Ymer M.,69,91,2,0,Completed,0,2021
Hard,Novak D.,Simon G.,102,68,2,1,Completed,1,2021
Hard,Gerasimov E.,Murray A.,83,121,2,0,Completed,0,2021
Hard,Davidovich Fokina A.,Zapata Miralles B.,56,146,2,1,Completed,0,2021
Hard,Bedene A.,Sinner J.,60,34,2,1,Completed,1,2021
Hard,Barrere G.,Basilashvili N.,113,40,2,0,Completed,1,2021
Hard,Sonego L.,Korda S.,36,92,2,0,Completed,0,2021
Hard,Humbert U.,Griekspoor T.,32,160,2,1,Completed,0,2021
Hard,Goffin D.,Bonzi B.,15,125,2,1,Completed,0,2021
Hard,Gerasimov E.,Bedene A.,83,60,2,0,Completed,1,2021
Hard,Gojowczyk P.,Vesely J.,144,69,2,1,Completed,1,2021
Hard,Davidovich Fokina A.,Hurkacz H.,56,30,2,0,Completed,1,2021
Hard,Novak D.,Lajovic D.,102,27,2,0,Completed,1,2021
Hard,Bautista Agut R.,Barrere G.,13,113,2,0,Completed,0,2021
Hard,Goffin D.,Sonego L.,15,36,2,0,Completed,0,2021
Hard,Gerasimov E.,Davidovich Fokina A.,83,56,2,1,Completed,1,2021
Hard,Gojowczyk P.,Novak D.,144,102,2,0,Completed,1,2021
Hard,Bautista Agut R.,Humbert U.,13,32,2,0,Completed,0,2021
Hard,Goffin D.,Gerasimov E.,15,83,2,1,Completed,0,2021
Hard,Bautista Agut R.,Gojowczyk P.,13,144,2,0,Completed,0,2021
Hard,Goffin D.,Bautista Agut R.,15,13,2,1,Completed,1,2021
Hard,Daniel T.,Ramanathan R.,120,200,2,1,Completed,0,2021
Hard,Cressy M.,Jung J.,156,143,2,0,Completed,1,2021
Hard,Andreev A.,Harris L.,423,82,2,1,Completed,1,2021
Hard,Popyrin A.,Eubanks C.,114,240,2,0,Completed,0,2021
Hard,Nishioka Y.,Mmoh M.,61,178,2,1,Completed,0,2021
Hard,Uchiyama Y.,Polmans M.,109,129,2,1,Completed,0,2021
Hard,Albot R.,Smith J.P.,76,306,2,1,Completed,0,2021
Hard,Hanfmann Y.,Duckworth J.,105,100,2,0,Completed,1,2021
Hard,Celikbilek A.,Mochizuki S.,302,639,2,0,Completed,0,2021
Hard,Kwon S.W.,Kwiatkowski T.S.,81,219,2,1,Completed,0,2021
